date,day_of_week,item,meal,prepared_qty,consumed_qty,waste_qty,waste_reason,stock_level,days_to_expiry,customer_count
2026-06-08,Monday,Chicken,lunch,244,206,77.0,damaged,140,87,462
2026-06-08,Monday,Rice,breakfast,231,212,82.0,preparation,98,89,615
2026-06-08,Monday,Rice,dinner,394,362,82.0,preparation,98,89,799
2026-06-08,Monday,Rice,lunch,480,449,82.0,preparation,98,89,1016
2026-06-08,Monday,Spinach,breakfast,52,44,14.0,spoilage,53,89,112
2026-06-08,Monday,Spinach,dinner,50,46,14.0,spoilage,53,89,152
2026-06-08,Monday,Spinach,lunch,18,16,14.0,spoilage,53,89,37
2026-06-08,Monday,Vegetables,breakfast,74,65,51.0,plate_waste,78,88,188
2026-06-08,Monday,Vegetables,dinner,163,148,51.0,plate_waste,78,88,412
2026-06-08,Monday,Vegetables,lunch,184,157,51.0,plate_waste,78,88,334
2026-06-09,Tuesday,Bread,breakfast,43,39,26.0,spoilage,63,87,115
2026-06-09,Tuesday,Bread,dinner,57,52,26.0,spoilage,63,87,173
2026-06-09,Tuesday,Bread,lunch,122,105,26.0,spoilage,63,87,220
2026-06-09,Tuesday,Chicken,breakfast,107,99,51.0,overproduction,140,86,221
2026-06-09,Tuesday,Chicken,dinner,162,146,51.0,overproduction,140,86,444
2026-06-09,Tuesday,Chicken,lunch,199,172,51.0,overproduction,140,86,355
2026-06-09,Tuesday,Rice,breakfast,239,208,122.0,plate_waste,98,88,606
2026-06-09,Tuesday,Rice,dinner,371,330,122.0,plate_waste,98,88,940
2026-06-09,Tuesday,Rice,lunch,499,449,122.0,plate_waste,98,88,954
2026-06-09,Tuesday,Spinach,breakfast,39,36,24.0,overproduction,53,88,99
2026-06-09,Tuesday,Spinach,dinner,63,53,24.0,overproduction,53,88,152
2026-06-09,Tuesday,Spinach,lunch,64,53,24.0,overproduction,53,88,167
2026-06-09,Tuesday,Vegetables,breakfast,91,80,31.0,overproduction,78,87,165
2026-06-09,Tuesday,Vegetables,dinner,108,97,31.0,overproduction,78,87,228
2026-06-09,Tuesday,Vegetables,lunch,122,113,31.0,overproduction,78,87,280
2026-06-10,Wednesday,Bread,breakfast,65,57,19.0,damaged,63,86,154
2026-06-10,Wednesday,Bread,dinner,58,55,19.0,damaged,63,86,162
2026-06-10,Wednesday,Bread,lunch,91,83,19.0,damaged,63,86,235
2026-06-10,Wednesday,Chicken,breakfast,91,86,52.0,damaged,140,85,203
2026-06-10,Wednesday,Chicken,dinner,166,147,52.0,damaged,140,85,326
2026-06-10,Wednesday,Chicken,lunch,184,156,52.0,damaged,140,85,379
2026-06-10,Wednesday,Rice,breakfast,255,223,100.0,overproduction,98,87,561
2026-06-10,Wednesday,Rice,dinner,396,350,100.0,overproduction,98,87,782
2026-06-10,Wednesday,Rice,lunch,425,403,100.0,overproduction,98,87,1029
2026-06-10,Wednesday,Spinach,breakfast,33,29,11.0,overproduction,53,87,77
2026-06-10,Wednesday,Spinach,dinner,61,57,11.0,overproduction,53,87,133
2026-06-10,Wednesday,Spinach,lunch,31,28,11.0,overproduction,53,87,72
2026-06-10,Wednesday,Vegetables,breakfast,94,82,45.0,damaged,78,86,175
2026-06-10,Wednesday,Vegetables,dinner,135,115,45.0,damaged,78,86,305
2026-06-10,Wednesday,Vegetables,lunch,145,132,45.0,damaged,78,86,371
2026-06-11,Thursday,Bread,breakfast,56,50,38.0,damaged,63,85,101
2026-06-11,Thursday,Bread,dinner,68,60,38.0,damaged,63,85,132
2026-06-11,Thursday,Bread,lunch,148,124,38.0,damaged,63,85,343
2026-06-11,Thursday,Chicken,breakfast,101,92,40.0,overproduction,140,84,298
2026-06-11,Thursday,Chicken,dinner,166,145,40.0,overproduction,140,84,302
2026-06-11,Thursday,Chicken,lunch,184,174,40.0,overproduction,140,84,350
2026-06-11,Thursday,Rice,breakfast,221,207,92.0,overproduction,98,86,524
2026-06-11,Thursday,Rice,dinner,340,315,92.0,overproduction,98,86,934
2026-06-11,Thursday,Rice,lunch,500,447,92.0,overproduction,98,86,1070
2026-06-11,Thursday,Spinach,breakfast,22,21,23.0,plate_waste,53,86,49
2026-06-11,Thursday,Spinach,dinner,62,56,23.0,plate_waste,53,86,164
2026-06-11,Thursday,Spinach,lunch,107,91,23.0,plate_waste,53,86,202
2026-06-11,Thursday,Vegetables,breakfast,72,61,30.0,overproduction,78,85,147
2026-06-11,Thursday,Vegetables,dinner,113,102,30.0,overproduction,78,85,334
2026-06-11,Thursday,Vegetables,lunch,151,143,30.0,overproduction,78,85,367
2026-06-12,Friday,Bread,breakfast,43,37,19.0,overproduction,63,84,86
2026-06-12,Friday,Bread,dinner,58,54,19.0,overproduction,63,84,128
2026-06-12,Friday,Bread,lunch,69,60,19.0,overproduction,63,84,178
2026-06-12,Friday,Chicken,breakfast,70,60,38.0,preparation,140,83,189
2026-06-12,Friday,Chicken,dinner,109,97,38.0,preparation,140,83,225
2026-06-12,Friday,Chicken,lunch,134,118,38.0,preparation,140,83,349
2026-06-12,Friday,Rice,breakfast,167,158,95.0,overproduction,98,85,479
2026-06-12,Friday,Rice,dinner,304,256,95.0,overproduction,98,85,618
2026-06-12,Friday,Rice,lunch,330,292,95.0,overproduction,98,85,966
2026-06-12,Friday,Spinach,breakfast,10,9,14.0,overproduction,53,85,28
2026-06-12,Friday,Spinach,dinner,50,43,14.0,overproduction,53,85,136
2026-06-12,Friday,Spinach,lunch,49,43,14.0,overproduction,53,85,130
2026-06-12,Friday,Vegetables,breakfast,71,64,27.0,overproduction,78,84,138
2026-06-12,Friday,Vegetables,dinner,108,95,27.0,overproduction,78,84,195
2026-06-12,Friday,Vegetables,lunch,105,98,27.0,overproduction,78,84,300
2026-06-13,Saturday,Bread,breakfast,50,41,9.0,overproduction,63,83,108
2026-06-13,Saturday,Bread,dinner,30,43,9.0,overproduction,63,83,131
2026-06-13,Saturday,Bread,lunch,38,64,9.0,overproduction,63,83,202
2026-06-13,Saturday,Chicken,breakfast,38,51,75.0,spoilage,140,82,158
2026-06-13,Saturday,Chicken,dinner,60,95,75.0,spoilage,140,82,307
2026-06-13,Saturday,Chicken,lunch,202,127,75.0,spoilage,140,82,378
2026-06-13,Saturday,Rice,breakfast,241,138,403.0,damaged,98,84,363
2026-06-13,Saturday,Rice,dinner,385,260,403.0,damaged,98,84,675
2026-06-13,Saturday,Rice,lunch,482,307,403.0,damaged,98,84,1014
2026-06-13,Saturday,Spinach,breakfast,13,36,40.0,overproduction,53,84,81
2026-06-13,Saturday,Spinach,dinner,54,30,40.0,overproduction,53,84,74
2026-06-13,Saturday,Spinach,lunch,25,9,40.0,overproduction,53,84,21
2026-06-13,Saturday,Vegetables,breakfast,32,38,122.0,plate_waste,78,83,89
2026-06-13,Saturday,Vegetables,dinner,134,101,122.0,plate_waste,78,83,226
2026-06-13,Saturday,Vegetables,lunch,168,79,122.0,plate_waste,78,83,234
2026-06-14,Sunday,Bread,breakfast,36,34,30.0,plate_waste,63,82,68
2026-06-14,Sunday,Bread,dinner,79,68,30.0,plate_waste,63,82,140
2026-06-14,Sunday,Bread,lunch,102,85,30.0,plate_waste,63,82,263
2026-06-14,Sunday,Chicken,breakfast,99,90,38.0,damaged,140,81,194
2026-06-14,Sunday,Chicken,dinner,157,139,38.0,damaged,140,81,304
2026-06-14,Sunday,Chicken,lunch,169,158,38.0,damaged,140,81,385
2026-06-14,Sunday,Rice,breakfast,247,223,120.0,overproduction,98,83,582
2026-06-14,Sunday,Rice,dinner,387,353,120.0,overproduction,98,83,848
2026-06-14,Sunday,Rice,lunch,502,440,120.0,overproduction,98,83,969
2026-06-14,Sunday,Spinach,breakfast,36,33,14.0,overproduction,53,83,91
2026-06-14,Sunday,Spinach,dinner,50,43,14.0,overproduction,53,83,132
2026-06-14,Sunday,Spinach,lunch,60,56,14.0,overproduction,53,83,114
2026-06-14,Sunday,Vegetables,breakfast,98,82,51.0,spoilage,78,82,240
2026-06-14,Sunday,Vegetables,dinner,139,127,51.0,spoilage,78,82,418
2026-06-14,Sunday,Vegetables,lunch,179,156,51.0,spoilage,78,82,461
2026-06-15,Monday,Bread,breakfast,54,48,30.0,overproduction,63,81,151
2026-06-15,Monday,Bread,dinner,83,71,30.0,overproduction,63,81,157
2026-06-15,Monday,Bread,lunch,109,97,30.0,overproduction,63,81,230
2026-06-15,Monday,Chicken,breakfast,99,83,72.0,spoilage,140,80,232
2026-06-15,Monday,Chicken,dinner,142,124,72.0,spoilage,140,80,254
2026-06-15,Monday,Chicken,lunch,238,200,72.0,spoilage,140,80,435
2026-06-15,Monday,Rice,breakfast,238,223,96.0,damaged,98,82,622
2026-06-15,Monday,Rice,dinner,360,336,96.0,damaged,98,82,1047
2026-06-15,Monday,Rice,lunch,532,475,96.0,damaged,98,82,989
2026-06-15,Monday,Spinach,breakfast,26,24,19.0,overproduction,53,82,53
2026-06-15,Monday,Spinach,dinner,59,51,19.0,overproduction,53,82,137
2026-06-15,Monday,Spinach,lunch,58,49,19.0,overproduction,53,82,156
2026-06-15,Monday,Vegetables,breakfast,84,72,41.0,damaged,78,81,170
2026-06-15,Monday,Vegetables,dinner,129,122,41.0,damaged,78,81,357
2026-06-15,Monday,Vegetables,lunch,185,163,41.0,damaged,78,81,355
2026-06-16,Tuesday,Bread,breakfast,49,45,37.0,overproduction,63,80,91
2026-06-16,Tuesday,Bread,dinner,91,76,37.0,overproduction,63,80,214
2026-06-16,Tuesday,Bread,lunch,124,106,37.0,overproduction,63,80,251
2026-06-16,Tuesday,Chicken,breakfast,86,76,38.0,overproduction,140,79,206
2026-06-16,Tuesday,Chicken,dinner,154,137,38.0,overproduction,140,79,293
2026-06-16,Tuesday,Chicken,lunch,189,178,38.0,overproduction,140,79,569
2026-06-16,Tuesday,Rice,breakfast,272,230,183.0,overproduction,98,81,623
2026-06-16,Tuesday,Rice,dinner,410,349,183.0,overproduction,98,81,754
2026-06-16,Tuesday,Rice,lunch,501,421,183.0,overproduction,98,81,1011
2026-06-16,Tuesday,Spinach,breakfast,44,38,16.0,preparation,53,81,80
2026-06-16,Tuesday,Spinach,dinner,53,47,16.0,preparation,53,81,98
2026-06-16,Tuesday,Spinach,lunch,46,42,16.0,preparation,53,81,103
2026-06-16,Tuesday,Vegetables,breakfast,100,91,32.0,overproduction,78,80,226
2026-06-16,Tuesday,Vegetables,dinner,117,102,32.0,overproduction,78,80,222
2026-06-16,Tuesday,Vegetables,lunch,130,122,32.0,overproduction,78,80,268
2026-06-17,Wednesday,Bread,breakfast,40,37,16.0,plate_waste,63,79,97
2026-06-17,Wednesday,Bread,dinner,68,64,16.0,plate_waste,63,79,199
2026-06-17,Wednesday,Bread,lunch,109,100,16.0,plate_waste,63,79,276
2026-06-17,Wednesday,Chicken,breakfast,100,91,42.0,damaged,140,78,203
2026-06-17,Wednesday,Chicken,dinner,155,147,42.0,damaged,140,78,437
2026-06-17,Wednesday,Chicken,lunch,199,174,42.0,damaged,140,78,403
2026-06-17,Wednesday,Rice,breakfast,215,198,123.0,overproduction,98,80,587
2026-06-17,Wednesday,Rice,dinner,396,330,123.0,overproduction,98,80,724
2026-06-17,Wednesday,Rice,lunch,473,433,123.0,overproduction,98,80,974
2026-06-17,Wednesday,Spinach,breakfast,19,16,19.0,overproduction,53,80,39
2026-06-17,Wednesday,Spinach,dinner,57,52,19.0,overproduction,53,80,152
2026-06-17,Wednesday,Spinach,lunch,68,57,19.0,overproduction,53,80,155
2026-06-17,Wednesday,Vegetables,breakfast,78,68,47.0,overproduction,78,79,194
2026-06-17,Wednesday,Vegetables,dinner,154,132,47.0,overproduction,78,79,416
2026-06-17,Wednesday,Vegetables,lunch,183,168,47.0,overproduction,78,79,418
2026-06-18,Thursday,Bread,breakfast,59,49,37.0,plate_waste,63,78,155
2026-06-18,Thursday,Bread,dinner,88,74,37.0,plate_waste,63,78,227
2026-06-18,Thursday,Bread,lunch,118,105,37.0,plate_waste,63,78,280
2026-06-18,Thursday,Chicken,breakfast,83,76,47.0,overproduction,140,77,169
2026-06-18,Thursday,Chicken,dinner,162,153,47.0,overproduction,140,77,337
2026-06-18,Thursday,Chicken,lunch,189,158,47.0,overproduction,140,77,421
2026-06-18,Thursday,Rice,breakfast,224,202,144.0,overproduction,98,79,416
2026-06-18,Thursday,Rice,dinner,407,366,144.0,overproduction,98,79,988
2026-06-18,Thursday,Rice,lunch,500,419,144.0,overproduction,98,79,1026
2026-06-18,Thursday,Spinach,breakfast,41,36,28.0,spoilage,53,79,106
2026-06-18,Thursday,Spinach,dinner,78,73,28.0,spoilage,53,79,174
2026-06-18,Thursday,Spinach,lunch,117,99,28.0,spoilage,53,79,206
2026-06-18,Thursday,Vegetables,breakfast,73,63,37.0,overproduction,78,78,133
2026-06-18,Thursday,Vegetables,dinner,130,113,37.0,overproduction,78,78,244
2026-06-18,Thursday,Vegetables,lunch,160,150,37.0,overproduction,78,78,477
2026-06-19,Friday,Bread,breakfast,47,40,24.0,plate_waste,63,77,89
2026-06-19,Friday,Bread,dinner,85,74,24.0,plate_waste,63,77,212
2026-06-19,Friday,Bread,lunch,55,49,24.0,plate_waste,63,77,119
2026-06-19,Friday,Chicken,breakfast,91,85,50.0,overproduction,140,76,207
2026-06-19,Friday,Chicken,dinner,133,111,50.0,overproduction,140,76,287
2026-06-19,Friday,Chicken,lunch,134,112,50.0,overproduction,140,76,251
2026-06-19,Friday,Rice,breakfast,157,146,103.0,spoilage,98,78,388
2026-06-19,Friday,Rice,dinner,273,244,103.0,spoilage,98,78,563
2026-06-19,Friday,Rice,lunch,397,334,103.0,spoilage,98,78,858
2026-06-19,Friday,Spinach,breakfast,32,29,9.0,overproduction,53,78,64
2026-06-19,Friday,Spinach,dinner,23,20,9.0,overproduction,53,78,58
2026-06-19,Friday,Spinach,lunch,28,25,9.0,overproduction,53,78,59
2026-06-19,Friday,Vegetables,breakfast,68,59,26.0,overproduction,78,77,137
2026-06-19,Friday,Vegetables,dinner,111,100,26.0,overproduction,78,77,278
2026-06-19,Friday,Vegetables,lunch,129,123,26.0,overproduction,78,77,347
2026-06-20,Saturday,Bread,breakfast,38,33,22.0,spoilage,63,76,92
2026-06-20,Saturday,Bread,dinner,49,44,22.0,spoilage,63,76,121
2026-06-20,Saturday,Bread,lunch,75,63,22.0,spoilage,63,76,197
2026-06-20,Saturday,Chicken,breakfast,70,62,47.0,overproduction,140,75,166
2026-06-20,Saturday,Chicken,dinner,109,93,47.0,overproduction,140,75,228
2026-06-20,Saturday,Chicken,lunch,150,127,47.0,overproduction,140,75,368
2026-06-20,Saturday,Rice,breakfast,187,166,107.0,overproduction,98,77,398
2026-06-20,Saturday,Rice,dinner,290,249,107.0,overproduction,98,77,514
2026-06-20,Saturday,Rice,lunch,302,257,107.0,overproduction,98,77,741
2026-06-20,Saturday,Spinach,breakfast,19,18,4.0,overproduction,53,77,37
2026-06-20,Saturday,Spinach,dinner,26,25,4.0,overproduction,53,77,53
2026-06-20,Saturday,Spinach,lunch,32,30,4.0,overproduction,53,77,65
2026-06-20,Saturday,Vegetables,breakfast,74,63,29.0,overproduction,78,76,150
2026-06-20,Saturday,Vegetables,dinner,97,88,29.0,overproduction,78,76,280
2026-06-20,Saturday,Vegetables,lunch,86,77,29.0,overproduction,78,76,159
2026-06-21,Sunday,Bread,breakfast,50,48,19.0,damaged,63,75,151
2026-06-21,Sunday,Bread,dinner,101,89,19.0,damaged,63,75,226
2026-06-21,Sunday,Bread,lunch,93,88,19.0,damaged,63,75,273
2026-06-21,Sunday,Chicken,breakfast,111,93,54.0,overproduction,140,74,294
2026-06-21,Sunday,Chicken,dinner,152,127,54.0,overproduction,140,74,298
2026-06-21,Sunday,Chicken,lunch,208,197,54.0,overproduction,140,74,456
2026-06-21,Sunday,Rice,breakfast,241,228,107.0,overproduction,98,76,623
2026-06-21,Sunday,Rice,dinner,432,365,107.0,overproduction,98,76,927
2026-06-21,Sunday,Rice,lunch,433,406,107.0,overproduction,98,76,1207
2026-06-21,Sunday,Spinach,breakfast,34,30,15.0,overproduction,53,76,63
2026-06-21,Sunday,Spinach,dinner,67,58,15.0,overproduction,53,76,150
2026-06-21,Sunday,Spinach,lunch,44,42,15.0,overproduction,53,76,85
2026-06-21,Sunday,Vegetables,breakfast,96,80,56.0,overproduction,78,75,166
2026-06-21,Sunday,Vegetables,dinner,138,123,56.0,overproduction,78,75,375
2026-06-21,Sunday,Vegetables,lunch,168,143,56.0,overproduction,78,75,391
2026-06-22,Monday,Bread,breakfast,54,49,34.0,overproduction,63,74,110
2026-06-22,Monday,Bread,dinner,94,85,34.0,overproduction,63,74,219
2026-06-22,Monday,Bread,lunch,121,101,34.0,overproduction,63,74,203
2026-06-22,Monday,Chicken,breakfast,93,85,36.0,plate_waste,140,73,182
2026-06-22,Monday,Chicken,dinner,127,119,36.0,plate_waste,140,73,297
2026-06-22,Monday,Chicken,lunch,206,186,36.0,plate_waste,140,73,391
2026-06-22,Monday,Rice,breakfast,257,228,127.0,overproduction,98,75,632
2026-06-22,Monday,Rice,dinner,377,332,127.0,overproduction,98,75,783
2026-06-22,Monday,Rice,lunch,472,419,127.0,overproduction,98,75,990
2026-06-22,Monday,Spinach,breakfast,34,29,16.0,plate_waste,53,75,75
2026-06-22,Monday,Spinach,dinner,57,53,16.0,plate_waste,53,75,176
2026-06-22,Monday,Spinach,lunch,72,65,16.0,plate_waste,53,75,214
2026-06-22,Monday,Vegetables,breakfast,83,73,35.0,overproduction,78,74,161
2026-06-22,Monday,Vegetables,dinner,124,117,35.0,overproduction,78,74,301
2026-06-22,Monday,Vegetables,lunch,169,151,35.0,overproduction,78,74,436
2026-06-23,Tuesday,Bread,breakfast,54,47,26.0,overproduction,63,73,97
2026-06-23,Tuesday,Bread,dinner,69,60,26.0,overproduction,63,73,133
2026-06-23,Tuesday,Bread,lunch,94,84,26.0,overproduction,63,73,249
2026-06-23,Tuesday,Chicken,breakfast,112,97,44.0,damaged,140,72,201
2026-06-23,Tuesday,Chicken,dinner,164,146,44.0,damaged,140,72,417
2026-06-23,Tuesday,Chicken,lunch,191,180,44.0,damaged,140,72,398
2026-06-23,Tuesday,Rice,breakfast,240,221,93.0,damaged,98,74,543
2026-06-23,Tuesday,Rice,dinner,358,339,93.0,damaged,98,74,812
2026-06-23,Tuesday,Rice,lunch,521,466,93.0,damaged,98,74,989
2026-06-23,Tuesday,Spinach,breakfast,45,39,21.0,overproduction,53,74,114
2026-06-23,Tuesday,Spinach,dinner,39,36,21.0,overproduction,53,74,113
2026-06-23,Tuesday,Spinach,lunch,80,68,21.0,overproduction,53,74,142
2026-06-23,Tuesday,Vegetables,breakfast,80,69,53.0,overproduction,78,73,145
2026-06-23,Tuesday,Vegetables,dinner,160,137,53.0,overproduction,78,73,305
2026-06-23,Tuesday,Vegetables,lunch,157,138,53.0,overproduction,78,73,302
2026-06-24,Wednesday,Bread,breakfast,56,48,35.0,damaged,63,72,136
2026-06-24,Wednesday,Bread,dinner,81,68,35.0,damaged,63,72,210
2026-06-24,Wednesday,Bread,lunch,88,74,35.0,damaged,63,72,178
2026-06-24,Wednesday,Chicken,breakfast,90,77,59.0,damaged,140,71,177
2026-06-24,Wednesday,Chicken,dinner,173,150,59.0,damaged,140,71,359
2026-06-24,Wednesday,Chicken,lunch,178,155,59.0,damaged,140,71,372
2026-06-24,Wednesday,Rice,breakfast,254,226,120.0,overproduction,98,73,603
2026-06-24,Wednesday,Rice,dinner,379,337,120.0,overproduction,98,73,874
2026-06-24,Wednesday,Rice,lunch,484,434,120.0,overproduction,98,73,1318
2026-06-24,Wednesday,Spinach,breakfast,31,27,16.0,overproduction,53,73,56
2026-06-24,Wednesday,Spinach,dinner,56,50,16.0,overproduction,53,73,109
2026-06-24,Wednesday,Spinach,lunch,66,60,16.0,overproduction,53,73,129
2026-06-24,Wednesday,Vegetables,breakfast,83,74,42.0,overproduction,78,72,189
2026-06-24,Wednesday,Vegetables,dinner,149,135,42.0,overproduction,78,72,271
2026-06-24,Wednesday,Vegetables,lunch,169,150,42.0,overproduction,78,72,470
2026-06-25,Thursday,Bread,breakfast,54,49,29.0,overproduction,63,71,109
2026-06-25,Thursday,Bread,dinner,84,74,29.0,overproduction,63,71,170
2026-06-25,Thursday,Bread,lunch,104,90,29.0,overproduction,63,71,285
2026-06-25,Thursday,Chicken,breakfast,94,87,28.0,overproduction,140,70,175
2026-06-25,Thursday,Chicken,dinner,160,150,28.0,overproduction,140,70,397
2026-06-25,Thursday,Chicken,lunch,182,171,28.0,overproduction,140,70,454
2026-06-25,Thursday,Rice,breakfast,254,222,206.0,preparation,98,72,569
2026-06-25,Thursday,Rice,dinner,385,332,206.0,preparation,98,72,1049
2026-06-25,Thursday,Rice,lunch,500,379,206.0,preparation,98,72,828
2026-06-25,Thursday,Spinach,breakfast,20,19,17.0,plate_waste,53,72,57
2026-06-25,Thursday,Spinach,dinner,84,76,17.0,plate_waste,53,72,193
2026-06-25,Thursday,Spinach,lunch,60,52,17.0,plate_waste,53,72,146
2026-06-25,Thursday,Vegetables,breakfast,71,66,47.0,overproduction,78,71,196
2026-06-25,Thursday,Vegetables,dinner,147,124,47.0,overproduction,78,71,378
2026-06-25,Thursday,Vegetables,lunch,167,148,47.0,overproduction,78,71,329
2026-06-26,Friday,Bread,breakfast,45,40,16.0,damaged,63,70,96
2026-06-26,Friday,Bread,dinner,43,39,16.0,damaged,63,70,96
2026-06-26,Friday,Bread,lunch,68,61,16.0,damaged,63,70,170
2026-06-26,Friday,Chicken,breakfast,69,64,45.0,spoilage,140,69,192
2026-06-26,Friday,Chicken,dinner,119,101,45.0,spoilage,140,69,281
2026-06-26,Friday,Chicken,lunch,146,124,45.0,spoilage,140,69,408
2026-06-26,Friday,Rice,breakfast,185,166,98.0,plate_waste,98,71,362
2026-06-26,Friday,Rice,dinner,278,252,98.0,plate_waste,98,71,506
2026-06-26,Friday,Rice,lunch,337,284,98.0,plate_waste,98,71,814
2026-06-26,Friday,Spinach,breakfast,33,29,16.0,overproduction,53,71,66
2026-06-26,Friday,Spinach,dinner,45,38,16.0,overproduction,53,71,81
2026-06-26,Friday,Spinach,lunch,66,61,16.0,overproduction,53,71,175
2026-06-26,Friday,Vegetables,breakfast,83,69,38.0,spoilage,78,70,157
2026-06-26,Friday,Vegetables,dinner,81,74,38.0,spoilage,78,70,241
2026-06-26,Friday,Vegetables,lunch,138,121,38.0,spoilage,78,70,286
2026-06-27,Saturday,Bread,breakfast,36,32,20.0,overproduction,63,69,99
2026-06-27,Saturday,Bread,dinner,60,55,20.0,overproduction,63,69,163
2026-06-27,Saturday,Bread,lunch,70,59,20.0,overproduction,63,69,140
2026-06-27,Saturday,Chicken,breakfast,84,70,38.0,overproduction,140,68,140
2026-06-27,Saturday,Chicken,dinner,106,89,38.0,overproduction,140,68,180
2026-06-27,Saturday,Chicken,lunch,137,130,38.0,overproduction,140,68,361
2026-06-27,Saturday,Rice,breakfast,177,150,104.0,spoilage,98,70,349
2026-06-27,Saturday,Rice,dinner,290,255,104.0,spoilage,98,70,719
2026-06-27,Saturday,Rice,lunch,346,304,104.0,spoilage,98,70,622
2026-06-27,Saturday,Spinach,breakfast,12,11,15.0,overproduction,53,70,27
2026-06-27,Saturday,Spinach,dinner,38,32,15.0,overproduction,53,70,73
2026-06-27,Saturday,Spinach,lunch,50,42,15.0,overproduction,53,70,110
2026-06-27,Saturday,Vegetables,breakfast,59,52,30.0,overproduction,78,69,143
2026-06-27,Saturday,Vegetables,dinner,99,88,30.0,overproduction,78,69,184
2026-06-27,Saturday,Vegetables,lunch,114,102,30.0,overproduction,78,69,276
2026-06-28,Sunday,Bread,breakfast,52,48,27.0,damaged,63,68,154
2026-06-28,Sunday,Bread,dinner,67,58,27.0,damaged,63,68,131
2026-06-28,Sunday,Bread,lunch,100,86,27.0,damaged,63,68,173
2026-06-28,Sunday,Chicken,breakfast,105,92,51.0,overproduction,140,67,254
2026-06-28,Sunday,Chicken,dinner,168,149,51.0,overproduction,140,67,317
2026-06-28,Sunday,Chicken,lunch,181,162,51.0,overproduction,140,67,443
2026-06-28,Sunday,Rice,breakfast,248,218,147.0,overproduction,98,69,530
2026-06-28,Sunday,Rice,dinner,367,329,147.0,overproduction,98,69,665
2026-06-28,Sunday,Rice,lunch,487,408,147.0,overproduction,98,69,1050
2026-06-28,Sunday,Spinach,breakfast,38,36,17.0,damaged,53,69,90
2026-06-28,Sunday,Spinach,dinner,64,59,17.0,damaged,53,69,152
2026-06-28,Sunday,Spinach,lunch,65,55,17.0,damaged,53,69,179
2026-06-28,Sunday,Vegetables,breakfast,97,86,52.0,damaged,78,68,185
2026-06-28,Sunday,Vegetables,dinner,145,122,52.0,damaged,78,68,292
2026-06-28,Sunday,Vegetables,lunch,139,121,52.0,damaged,78,68,374
2026-06-29,Monday,Bread,breakfast,47,44,17.0,plate_waste,63,67,115
2026-06-29,Monday,Bread,dinner,88,79,17.0,plate_waste,63,67,229
2026-06-29,Monday,Bread,lunch,81,76,17.0,plate_waste,63,67,160
2026-06-29,Monday,Chicken,breakfast,94,87,47.0,overproduction,140,66,281
2026-06-29,Monday,Chicken,dinner,153,137,47.0,overproduction,140,66,397
2026-06-29,Monday,Chicken,lunch,231,207,47.0,overproduction,140,66,647
2026-06-29,Monday,Rice,breakfast,233,222,114.0,overproduction,98,68,629
2026-06-29,Monday,Rice,dinner,407,351,114.0,overproduction,98,68,1131
2026-06-29,Monday,Rice,lunch,446,399,114.0,overproduction,98,68,1054
2026-06-29,Monday,Spinach,breakfast,25,22,19.0,plate_waste,53,68,45
2026-06-29,Monday,Spinach,dinner,65,54,19.0,plate_waste,53,68,157
2026-06-29,Monday,Spinach,lunch,82,77,19.0,plate_waste,53,68,166
2026-06-29,Monday,Vegetables,breakfast,92,83,49.0,overproduction,78,67,241
2026-06-29,Monday,Vegetables,dinner,127,107,49.0,overproduction,78,67,286
2026-06-29,Monday,Vegetables,lunch,148,128,49.0,overproduction,78,67,339
2026-06-30,Tuesday,Bread,breakfast,60,51,23.0,plate_waste,63,66,114
2026-06-30,Tuesday,Bread,dinner,67,60,23.0,plate_waste,63,66,158
2026-06-30,Tuesday,Bread,lunch,85,78,23.0,plate_waste,63,66,174
2026-06-30,Tuesday,Chicken,breakfast,88,74,52.0,overproduction,140,65,232
2026-06-30,Tuesday,Chicken,dinner,154,139,52.0,overproduction,140,65,347
2026-06-30,Tuesday,Chicken,lunch,233,210,52.0,overproduction,140,65,554
2026-06-30,Tuesday,Rice,breakfast,243,220,131.0,damaged,98,67,638
2026-06-30,Tuesday,Rice,dinner,410,351,131.0,damaged,98,67,1015
2026-06-30,Tuesday,Rice,lunch,485,436,131.0,damaged,98,67,1319
2026-06-30,Tuesday,Spinach,breakfast,37,33,10.0,damaged,53,67,84
2026-06-30,Tuesday,Spinach,dinner,51,48,10.0,damaged,53,67,103
2026-06-30,Tuesday,Spinach,lunch,62,59,10.0,damaged,53,67,190
2026-06-30,Tuesday,Vegetables,breakfast,85,73,50.0,overproduction,78,66,200
2026-06-30,Tuesday,Vegetables,dinner,149,134,50.0,overproduction,78,66,414
2026-06-30,Tuesday,Vegetables,lunch,186,163,50.0,overproduction,78,66,424
2026-07-01,Wednesday,Bread,breakfast,58,53,28.0,damaged,63,65,109
2026-07-01,Wednesday,Bread,dinner,85,75,28.0,damaged,63,65,202
2026-07-01,Wednesday,Bread,lunch,94,81,28.0,damaged,63,65,193
2026-07-01,Wednesday,Chicken,breakfast,88,78,45.0,damaged,140,64,157
2026-07-01,Wednesday,Chicken,dinner,151,130,45.0,damaged,140,64,283
2026-07-01,Wednesday,Chicken,lunch,217,203,45.0,damaged,140,64,530
2026-07-01,Wednesday,Rice,breakfast,238,205,103.0,damaged,98,66,582
